run_id,hidden_layers,nodes,dropout,lr,val_accuracy,fit_time_sec
5,3,64,0.5,0.01,0.5788333415985107,9.096552848815918
1,3,64,0.5,0.001,0.7565000057220459,9.61971640586853
2,3,64,0.5,0.001,0.8134999871253967,9.623917579650879
3,3,64,0.5,0.001,0.7904999852180481,9.64362907409668
4,3,64,0.5,0.001,0.7540000081062317,9.544248104095459
5,3,64,0.5,0.001,0.8343333601951599,9.652608871459961
1,3,64,0.5,0.0005,0.8076666593551636,9.708421230316162
2,3,64,0.5,0.0005,0.8103333115577698,9.16496992111206
3,3,64,0.5,0.0005,0.8159999847412109,9.145976781845093
4,3,64,0.5,0.0005,0.8098333477973938,9.779942989349365
5,3,64,0.5,0.0005,0.8186666369438171,9.247055768966675
1,3,128,0.0,1.0,0.10316666960716248,7.277033567428589
2,3,128,0.0,1.0,0.10899999737739563,7.271042585372925
3,3,128,0.0,1.0,0.10916666686534882,7.191269397735596
4,3,128,0.0,1.0,0.109333336353302,6.881595849990845
5,3,128,0.0,1.0,0.10316666960716248,7.234886884689331
1,3,128,0.0,0.1,0.10916666686534882,7.037022113800049
2,3,128,0.0,0.1,0.6153333187103271,7.3936872482299805
3,3,128,0.0,0.1,0.49783334136009216,6.679053544998169
4,3,128,0.0,0.1,0.7559999823570251,7.127770900726318
5,3,128,0.0,0.1,0.10233332961797714,7.26802134513855
1,3,128,0.0,0.01,0.8838333487510681,7.676087856292725
2,3,128,0.0,0.01,0.8851666450500488,7.026787996292114
3,3,128,0.0,0.01,0.8855000138282776,6.945873498916626
4,3,128,0.0,0.01,0.8848333358764648,6.390641927719116
5,3,128,0.0,0.01,0.8856666684150696,6.609270811080933
1,3,128,0.0,0.001,0.887499988079071,6.255242586135864
2,3,128,0.0,0.001,0.8826666474342346,6.243590354919434
3,3,128,0.0,0.001,0.8868333101272583,6.531700849533081
4,3,128,0.0,0.001,0.8881666660308838,6.155126571655273
5,3,128,0.0,0.001,0.8868333101272583,6.434494972229004
1,3,128,0.0,0.0005,0.8794999718666077,6.1821417808532715
2,3,128,0.0,0.0005,0.8801666498184204,6.221555233001709
3,3,128,0.0,0.0005,0.8799999952316284,6.276620149612427
4,3,128,0.0,0.0005,0.8818333148956299,5.886613368988037
5,3,128,0.0,0.0005,0.8848333358764648,6.510568380355835
1,3,128,0.2,1.0,0.10916666686534882,7.00653338432312
2,3,128,0.2,1.0,0.10916666686534882,7.298681735992432
3,3,128,0.2,1.0,0.10916666686534882,7.283853769302368
4,3,128,0.2,1.0,0.10916666686534882,6.883163213729858
5,3,128,0.2,1.0,0.10916666686534882,6.930538654327393
1,3,128,0.2,0.1,0.5178333520889282,7.121021270751953
2,3,128,0.2,0.1,0.10916666686534882,6.968299388885498
3,3,128,0.2,0.1,0.10916666686534882,6.94050145149231
4,3,128,0.2,0.1,0.49533334374427795,7.472286939620972
5,3,128,0.2,0.1,0.10316666960716248,7.346170902252197
1,3,128,0.2,0.01,0.871833324432373,7.405461072921753
2,3,128,0.2,0.01,0.8721666932106018,7.0539374351501465
3,3,128,0.2,0.01,0.8773333430290222,7.406249046325684
4,3,128,0.2,0.01,0.8763333559036255,7.289971590042114
5,3,128,0.2,0.01,0.8774999976158142,7.439593315124512
1,3,128,0.2,0.001,0.8848333358764648,7.513892650604248
2,3,128,0.2,0.001,0.8818333148956299,7.1389830112457275
3,3,128,0.2,0.001,0.8851666450500488,7.065140962600708
4,3,128,0.2,0.001,0.8881666660308838,7.312835454940796
5,3,128,0.2,0.001,0.887499988079071,7.45662260055542
1,3,128,0.2,0.0005,0.8826666474342346,7.392632484436035
2,3,128,0.2,0.0005,0.8826666474342346,7.420331239700317
3,3,128,0.2,0.0005,0.8798333406448364,7.483660697937012
4,3,128,0.2,0.0005,0.8790000081062317,7.35430121421814
5,3,128,0.2,0.0005,0.8813333511352539,7.583985328674316
1,3,128,0.4,1.0,0.10916666686534882,7.309867858886719
2,3,128,0.4,1.0,0.10916666686534882,7.215273380279541
3,3,128,0.4,1.0,0.10916666686534882,7.366737365722656
4,3,128,0.4,1.0,0.10916666686534882,6.951101541519165
5,3,128,0.4,1.0,0.10916666686534882,7.7107837200164795
1,3,128,0.4,0.1,0.10916666686534882,7.930476188659668
2,3,128,0.4,0.1,0.10916666686534882,7.611100196838379
3,3,128,0.4,0.1,0.2800000011920929,7.5855395793914795
4,3,128,0.4,0.1,0.10916666686534882,7.953770875930786
5,3,128,0.4,0.1,0.10316666960716248,7.596815824508667
1,3,128,0.4,0.01,0.8508333563804626,7.894486665725708
2,3,128,0.4,0.01,0.8508333563804626,7.969232797622681
3,3,128,0.4,0.01,0.8560000061988831,7.708682060241699
4,3,128,0.4,0.01,0.8385000228881836,7.910851240158081
5,3,128,0.4,0.01,0.8328333497047424,7.621542930603027
1,3,128,0.4,0.001,0.8728333115577698,8.185176134109497
2,3,128,0.4,0.001,0.875166654586792,8.246786117553711
3,3,128,0.4,0.001,0.8766666650772095,8.476685285568237
4,3,128,0.4,0.001,0.8759999871253967,7.861554861068726
5,3,128,0.4,0.001,0.8758333325386047,7.80574893951416
1,3,128,0.4,0.0005,0.8693333268165588,8.063754081726074
2,3,128,0.4,0.0005,0.8686666488647461,7.598503112792969
3,3,128,0.4,0.0005,0.8669999837875366,7.882758855819702
4,3,128,0.4,0.0005,0.8698333501815796,7.6000285148620605
5,3,128,0.4,0.0005,0.8693333268165588,8.261536359786987
1,3,128,0.5,1.0,0.10316666960716248,7.849264860153198
2,3,128,0.5,1.0,0.10899999737739563,7.66077733039856
3,3,128,0.5,1.0,0.10916666686534882,8.023783206939697
4,3,128,0.5,1.0,0.10916666686534882,8.054844856262207
5,3,128,0.5,1.0,0.10316666960716248,7.94482684135437
1,3,128,0.5,0.1,0.10316666960716248,7.518799066543579
2,3,128,0.5,0.1,0.14916667342185974,7.966572046279907
3,3,128,0.5,0.1,0.10316666960716248,7.903353929519653
4,3,128,0.5,0.1,0.10316666960716248,7.7580084800720215
5,3,128,0.5,0.1,0.10916666686534882,7.581423044204712
1,3,128,0.5,0.01,0.7020000219345093,7.881222248077393
2,3,128,0.5,0.01,0.706166684627533,7.328530550003052
3,3,128,0.5,0.01,0.734333336353302,7.644352436065674
4,3,128,0.5,0.01,0.7760000228881836,8.050877809524536
5,3,128,0.5,0.01,0.6771666407585144,7.755443096160889
1,3,128,0.5,0.001,0.8628333210945129,7.716646909713745
2,3,128,0.5,0.001,0.8640000224113464,7.927141904830933
3,3,128,0.5,0.001,0.8606666922569275,7.967448472976685
4,3,128,0.5,0.001,0.8579999804496765,8.010351657867432
5,3,128,0.5,0.001,0.8619999885559082,8.207086324691772
1,3,128,0.5,0.0005,0.8606666922569275,7.674721002578735
2,3,128,0.5,0.0005,0.8558333516120911,8.13879680633545
3,3,128,0.5,0.0005,0.8533333539962769,7.729525327682495
4,3,128,0.5,0.0005,0.8581666946411133,7.744079113006592
5,3,128,0.5,0.0005,0.8569999933242798,7.980921506881714
1,3,256,0.0,1.0,0.12449999898672104,7.512325763702393
2,3,256,0.0,1.0,0.10916666686534882,7.9017653465271
3,3,256,0.0,1.0,0.10316666960716248,7.231585502624512
4,3,256,0.0,1.0,0.10916666686534882,7.497751235961914
5,3,256,0.0,1.0,0.10916666686534882,7.504790306091309
1,3,256,0.0,0.1,0.10333333164453506,7.771965265274048
2,3,256,0.0,0.1,0.37416666746139526,7.173660755157471
3,3,256,0.0,0.1,0.6431666612625122,7.7309160232543945
4,3,256,0.0,0.1,0.10916666686534882,7.4040207862854
5,3,256,0.0,0.1,0.10316666960716248,7.6466076374053955
1,3,256,0.0,0.01,0.8849999904632568,7.716257095336914
2,3,256,0.0,0.01,0.8880000114440918,8.14944052696228
3,3,256,0.0,0.01,0.8868333101272583,7.5843284130096436
4,3,256,0.0,0.01,0.8820000290870667,7.669446706771851
5,3,256,0.0,0.01,0.8861666917800903,7.9282917976379395
1,3,256,0.0,0.001,0.8918333053588867,7.659066200256348
2,3,256,0.0,0.001,0.8911666870117188,7.581910133361816
3,3,256,0.0,0.001,0.8963333368301392,7.383615016937256
4,3,256,0.0,0.001,0.8930000066757202,7.58417272567749
5,3,256,0.0,0.001,0.8923333287239075,7.747723340988159
1,3,256,0.0,0.0005,0.890999972820282,8.124176502227783
2,3,256,0.0,0.0005,0.8895000219345093,7.961948871612549
3,3,256,0.0,0.0005,0.8863333463668823,7.829041957855225
4,3,256,0.0,0.0005,0.8911666870117188,7.457456350326538
5,3,256,0.0,0.0005,0.890666663646698,7.8550004959106445
1,3,256,0.2,1.0,0.10316666960716248,8.94202208518982
2,3,256,0.2,1.0,0.10916666686534882,9.002740144729614
3,3,256,0.2,1.0,0.10916666686534882,8.98306918144226
4,3,256,0.2,1.0,0.10316666960716248,9.094726085662842
5,3,256,0.2,1.0,0.10916666686534882,9.007292985916138
1,3,256,0.2,0.1,0.3840000033378601,9.05488896369934
2,3,256,0.2,0.1,0.4428333342075348,8.54893684387207
3,3,256,0.2,0.1,0.37533333897590637,9.198383092880249
4,3,256,0.2,0.1,0.6875,9.162043571472168
5,3,256,0.2,0.1,0.10966666787862778,9.462999105453491
1,3,256,0.2,0.01,0.8784999847412109,8.840072393417358
2,3,256,0.2,0.01,0.8803333044052124,9.070917844772339
3,3,256,0.2,0.01,0.8755000233650208,8.758532524108887
4,3,256,0.2,0.01,0.8768333196640015,8.793176651000977
5,3,256,0.2,0.01,0.8788333535194397,9.006980657577515
1,3,256,0.2,0.001,0.8920000195503235,8.678054094314575
2,3,256,0.2,0.001,0.8899999856948853,8.900970935821533
3,3,256,0.2,0.001,0.8945000171661377,9.202873945236206
4,3,256,0.2,0.001,0.8895000219345093,9.131095170974731
5,3,256,0.2,0.001,0.8901666402816772,9.016481161117554
1,3,256,0.2,0.0005,0.887333333492279,8.504597187042236
2,3,256,0.2,0.0005,0.8880000114440918,8.778059959411621
3,3,256,0.2,0.0005,0.887666642665863,8.964512825012207
4,3,256,0.2,0.0005,0.8886666893959045,8.701117992401123
5,3,256,0.2,0.0005,0.8888333439826965,9.388339519500732
1,3,256,0.4,1.0,0.10316666960716248,9.085205078125
2,3,256,0.4,1.0,0.10916666686534882,9.262837171554565
3,3,256,0.4,1.0,0.10949999839067459,9.278791189193726
4,3,256,0.4,1.0,0.10916666686534882,9.070241689682007
5,3,256,0.4,1.0,0.10916666686534882,8.979493856430054
1,3,256,0.4,0.1,0.10916666686534882,9.118565797805786
2,3,256,0.4,0.1,0.10916666686534882,9.211731672286987
3,3,256,0.4,0.1,0.10316666960716248,8.948859453201294
4,3,256,0.4,0.1,0.10916666686534882,8.93711519241333
5,3,256,0.4,0.1,0.10916666686534882,8.833152532577515
1,3,256,0.4,0.01,0.8621666431427002,8.640068292617798
2,3,256,0.4,0.01,0.8640000224113464,9.232577800750732
3,3,256,0.4,0.01,0.8668333292007446,8.868888854980469
4,3,256,0.4,0.01,0.8628333210945129,9.208636283874512
5,3,256,0.4,0.01,0.8575000166893005,9.517993211746216
1,3,256,0.4,0.001,0.8841666579246521,8.880673885345459
2,3,256,0.4,0.001,0.8833333253860474,8.97427248954773
3,3,256,0.4,0.001,0.8845000267028809,8.926666021347046
4,3,256,0.4,0.001,0.8861666917800903,8.968968391418457
5,3,256,0.4,0.001,0.8824999928474426,8.747718572616577
1,3,256,0.4,0.0005,0.8834999799728394,8.792596817016602
2,3,256,0.4,0.0005,0.8831666707992554,8.979251384735107
3,3,256,0.4,0.0005,0.8830000162124634,8.921934604644775
4,3,256,0.4,0.0005,0.8816666603088379,8.925542831420898
5,3,256,0.4,0.0005,0.8784999847412109,8.831447124481201
1,3,256,0.5,1.0,0.10316666960716248,8.683616161346436
2,3,256,0.5,1.0,0.10316666960716248,8.692075490951538
3,3,256,0.5,1.0,0.10166666656732559,8.731262922286987
4,3,256,0.5,1.0,0.10916666686534882,9.375136852264404
5,3,256,0.5,1.0,0.10916666686534882,8.83394718170166
1,3,256,0.5,0.1,0.10316666960716248,9.102815866470337
2,3,256,0.5,0.1,0.10316666960716248,8.971883058547974
3,3,256,0.5,0.1,0.10916666686534882,8.95170545578003
4,3,256,0.5,0.1,0.10316666960716248,8.626465082168579
5,3,256,0.5,0.1,0.10316666960716248,8.696451425552368
1,3,256,0.5,0.01,0.8514999747276306,8.180588006973267
2,3,256,0.5,0.01,0.8473333120346069,9.265105485916138
3,3,256,0.5,0.01,0.8519999980926514,8.879461526870728
4,3,256,0.5,0.01,0.8059999942779541,8.616055488586426
5,3,256,0.5,0.01,0.843999981880188,8.98656940460205
1,3,256,0.5,0.001,0.8776666522026062,8.958127737045288
2,3,256,0.5,0.001,0.8759999871253967,8.517439603805542
3,3,256,0.5,0.001,0.8784999847412109,8.440154790878296
4,3,256,0.5,0.001,0.878166675567627,8.98246169090271
5,3,256,0.5,0.001,0.8798333406448364,8.95118498802185
1,3,256,0.5,0.0005,0.8736666440963745,8.545988082885742
2,3,256,0.5,0.0005,0.8776666522026062,9.52897310256958
3,3,256,0.5,0.0005,0.8728333115577698,8.762847185134888
4,3,256,0.5,0.0005,0.8740000128746033,9.048385381698608
5,3,256,0.5,0.0005,0.8731666803359985,9.232811450958252
1,3,512,0.0,1.0,0.11800000071525574,8.058971881866455
2,3,512,0.0,1.0,0.109333336353302,8.39826250076294
3,3,512,0.0,1.0,0.11933333426713943,7.918499231338501
4,3,512,0.0,1.0,0.10316666960716248,7.8787150382995605
5,3,512,0.0,1.0,0.11249999701976776,7.827051401138306
1,3,512,0.0,0.1,0.10916666686534882,8.18997597694397
2,3,512,0.0,0.1,0.7761666774749756,7.865146636962891
3,3,512,0.0,0.1,0.10916666686534882,7.528010129928589
4,3,512,0.0,0.1,0.10333333164453506,7.670084476470947
5,3,512,0.0,0.1,0.10916666686534882,7.385117530822754
1,3,512,0.0,0.01,0.8851666450500488,7.8544535636901855
2,3,512,0.0,0.01,0.8801666498184204,7.731065034866333
3,3,512,0.0,0.01,0.878000020980835,8.15751600265503
4,3,512,0.0,0.01,0.8846666812896729,7.841385126113892
5,3,512,0.0,0.01,0.8823333382606506,7.401837110519409
1,3,512,0.0,0.001,0.8951666951179504,7.333313703536987
2,3,512,0.0,0.001,0.8951666951179504,7.489536285400391
3,3,512,0.0,0.001,0.8968333601951599,7.083724498748779
4,3,512,0.0,0.001,0.8961666822433472,7.0358192920684814
5,3,512,0.0,0.001,0.8953333497047424,7.148199796676636
1,3,512,0.0,0.0005,0.8961666822433472,7.335880517959595
2,3,512,0.0,0.0005,0.890999972820282,7.039988994598389
3,3,512,0.0,0.0005,0.8943333625793457,6.97578763961792
4,3,512,0.0,0.0005,0.8931666612625122,7.13923454284668
5,3,512,0.0,0.0005,0.8955000042915344,7.704460144042969
1,3,512,0.2,1.0,0.10916666686534882,9.045823812484741
2,3,512,0.2,1.0,0.10916666686534882,10.063493967056274
3,3,512,0.2,1.0,0.10316666960716248,9.29252815246582
4,3,512,0.2,1.0,0.10916666686534882,9.084630012512207
5,3,512,0.2,1.0,0.10916666686534882,9.00050950050354
1,3,512,0.2,0.1,0.6919999718666077,9.249114751815796
2,3,512,0.2,0.1,0.10316666960716248,9.844948530197144
3,3,512,0.2,0.1,0.10916666686534882,9.920441627502441
4,3,512,0.2,0.1,0.10233332961797714,9.340065479278564
5,3,512,0.2,0.1,0.10233332961797714,9.63297176361084
1,3,512,0.2,0.01,0.8759999871253967,9.541496753692627
2,3,512,0.2,0.01,0.8790000081062317,9.824133396148682
3,3,512,0.2,0.01,0.8766666650772095,9.768094778060913
4,3,512,0.2,0.01,0.8771666884422302,9.779630899429321
5,3,512,0.2,0.01,0.8791666626930237,9.991785764694214
1,3,512,0.2,0.001,0.8948333263397217,9.955662488937378
2,3,512,0.2,0.001,0.890666663646698,10.155220746994019
3,3,512,0.2,0.001,0.890666663646698,10.10635781288147
4,3,512,0.2,0.001,0.8945000171661377,10.146005153656006
5,3,512,0.2,0.001,0.8943333625793457,9.863087177276611
1,3,512,0.2,0.0005,0.8986666798591614,10.049688339233398
2,3,512,0.2,0.0005,0.893833339214325,10.225066900253296
3,3,512,0.2,0.0005,0.893833339214325,10.675830602645874
4,3,512,0.2,0.0005,0.8961666822433472,9.666183948516846
5,3,512,0.2,0.0005,0.8970000147819519,9.875629663467407
1,3,512,0.4,1.0,0.10916666686534882,10.55359148979187
2,3,512,0.4,1.0,0.10316666960716248,9.709412574768066
3,3,512,0.4,1.0,0.10916666686534882,10.417855978012085
4,3,512,0.4,1.0,0.10916666686534882,10.651933193206787
5,3,512,0.4,1.0,0.10233332961797714,9.948338031768799
1,3,512,0.4,0.1,0.10916666686534882,10.314753770828247
2,3,512,0.4,0.1,0.20466665923595428,9.899681806564331
3,3,512,0.4,0.1,0.10916666686534882,9.802619934082031
4,3,512,0.4,0.1,0.10316666960716248,10.171298027038574
5,3,512,0.4,0.1,0.10916666686534882,10.536356687545776
1,3,512,0.4,0.01,0.8611666560173035,9.800041675567627
2,3,512,0.4,0.01,0.8585000038146973,10.659447193145752
3,3,512,0.4,0.01,0.8665000200271606,9.85806155204773
4,3,512,0.4,0.01,0.862500011920929,10.16652250289917
5,3,512,0.4,0.01,0.8638333082199097,10.133840084075928
1,3,512,0.4,0.001,0.8866666555404663,10.11488962173462
2,3,512,0.4,0.001,0.8888333439826965,9.630118370056152
3,3,512,0.4,0.001,0.8880000114440918,10.14272689819336
4,3,512,0.4,0.001,0.890999972820282,10.191368341445923
5,3,512,0.4,0.001,0.8914999961853027,9.567319631576538
1,3,512,0.4,0.0005,0.8901666402816772,10.643361330032349
2,3,512,0.4,0.0005,0.890333354473114,10.00627064704895
3,3,512,0.4,0.0005,0.890999972820282,10.016029834747314
4,3,512,0.4,0.0005,0.8888333439826965,9.914567232131958
5,3,512,0.4,0.0005,0.8880000114440918,9.673510789871216
1,3,512,0.5,1.0,0.10916666686534882,9.875887393951416
2,3,512,0.5,1.0,0.10916666686534882,9.57088589668274
3,3,512,0.5,1.0,0.10916666686534882,10.114398002624512
4,3,512,0.5,1.0,0.10916666686534882,10.054215431213379
5,3,512,0.5,1.0,0.10916666686534882,9.860616207122803
1,3,512,0.5,0.1,0.10916666686534882,10.098317861557007
2,3,512,0.5,0.1,0.10916666686534882,10.263025760650635
3,3,512,0.5,0.1,0.10916666686534882,9.617285013198853
4,3,512,0.5,0.1,0.10316666960716248,10.042434692382812
5,3,512,0.5,0.1,0.10316666960716248,9.883352041244507
1,3,512,0.5,0.01,0.8529999852180481,10.039844751358032
2,3,512,0.5,0.01,0.8456666469573975,9.667839527130127
3,3,512,0.5,0.01,0.8503333330154419,9.762937784194946
4,3,512,0.5,0.01,0.8536666631698608,10.120687484741211
5,3,512,0.5,0.01,0.8560000061988831,10.09408974647522
1,3,512,0.5,0.001,0.8863333463668823,9.6163911819458
2,3,512,0.5,0.001,0.8840000033378601,10.319473028182983
3,3,512,0.5,0.001,0.8824999928474426,10.3502357006073
4,3,512,0.5,0.001,0.8831666707992554,9.988163709640503
5,3,512,0.5,0.001,0.8863333463668823,9.885986089706421
1,3,512,0.5,0.0005,0.8826666474342346,9.679468870162964
2,3,512,0.5,0.0005,0.8834999799728394,10.501574277877808
3,3,512,0.5,0.0005,0.8851666450500488,10.42865514755249
4,3,512,0.5,0.0005,0.8856666684150696,10.143535852432251
5,3,512,0.5,0.0005,0.8826666474342346,9.80757999420166
1,4,64,0.0,1.0,0.10916666686534882,7.690725564956665
2,4,64,0.0,1.0,0.10916666686534882,7.6476922035217285
3,4,64,0.0,1.0,0.10916666686534882,7.488234996795654
4,4,64,0.0,1.0,0.10916666686534882,7.430668592453003
5,4,64,0.0,1.0,0.10316666960716248,7.476783275604248
1,4,64,0.0,0.1,0.10916666686534882,7.333771228790283
2,4,64,0.0,0.1,0.8031666874885559,7.810385704040527
3,4,64,0.0,0.1,0.10916666686534882,7.135018348693848
4,4,64,0.0,0.1,0.3943333327770233,7.796750068664551
5,4,64,0.0,0.1,0.21183332800865173,7.656678199768066
1,4,64,0.0,0.01,0.8831666707992554,7.405725002288818
2,4,64,0.0,0.01,0.8771666884422302,7.718388080596924
3,4,64,0.0,0.01,0.8801666498184204,7.451016902923584
4,4,64,0.0,0.01,0.8805000185966492,7.755524396896362
5,4,64,0.0,0.01,0.8788333535194397,7.473945140838623
1,4,64,0.0,0.001,0.8815000057220459,7.579782724380493
2,4,64,0.0,0.001,0.8765000104904175,7.616171598434448
3,4,64,0.0,0.001,0.8809999823570251,7.735780715942383
4,4,64,0.0,0.001,0.8791666626930237,7.277628183364868
5,4,64,0.0,0.001,0.8786666393280029,8.144758701324463
1,4,64,0.0,0.0005,0.8744999766349792,8.00000262260437
2,4,64,0.0,0.0005,0.8799999952316284,7.847892999649048
3,4,64,0.0,0.0005,0.874666690826416,7.892843961715698
4,4,64,0.0,0.0005,0.8744999766349792,7.482782363891602
5,4,64,0.0,0.0005,0.8708333373069763,7.829057455062866
1,4,64,0.2,1.0,0.10316666960716248,8.908837795257568
2,4,64,0.2,1.0,0.10916666686534882,8.924684047698975
3,4,64,0.2,1.0,0.10916666686534882,8.963301658630371
4,4,64,0.2,1.0,0.10916666686534882,9.593355178833008
5,4,64,0.2,1.0,0.10916666686534882,8.979762315750122
1,4,64,0.2,0.1,0.10916666686534882,9.22408390045166
2,4,64,0.2,0.1,0.10916666686534882,9.500077247619629
3,4,64,0.2,0.1,0.10916666686534882,9.623557090759277
4,4,64,0.2,0.1,0.10916666686534882,8.86365556716919
5,4,64,0.2,0.1,0.10916666686534882,8.564592599868774
1,4,64,0.2,0.01,0.8485000133514404,9.161424160003662
2,4,64,0.2,0.01,0.8539999723434448,8.964161396026611
3,4,64,0.2,0.01,0.859333336353302,8.900743007659912
4,4,64,0.2,0.01,0.8598333597183228,9.00757884979248
5,4,64,0.2,0.01,0.8526666760444641,9.503020286560059
1,4,64,0.2,0.001,0.875333309173584,9.550007343292236
2,4,64,0.2,0.001,0.871666669845581,9.532062530517578
3,4,64,0.2,0.001,0.874666690826416,8.325235605239868
4,4,64,0.2,0.001,0.8738333582878113,13.20484185218811
5,4,64,0.2,0.001,0.874666690826416,8.958574771881104
1,4,64,0.2,0.0005,0.8618333339691162,9.8323335647583
2,4,64,0.2,0.0005,0.8654999732971191,8.927558660507202
3,4,64,0.2,0.0005,0.8643333315849304,8.832276582717896
4,4,64,0.2,0.0005,0.8678333163261414,9.193252801895142
5,4,64,0.2,0.0005,0.8701666593551636,8.555254936218262
1,4,64,0.4,1.0,0.10316666960716248,9.439084768295288
2,4,64,0.4,1.0,0.10916666686534882,8.335767984390259
3,4,64,0.4,1.0,0.10316666960716248,8.821619272232056
4,4,64,0.4,1.0,0.10916666686534882,8.378530025482178
5,4,64,0.4,1.0,0.10916666686534882,9.083537817001343
1,4,64,0.4,0.1,0.10316666960716248,8.507071256637573
2,4,64,0.4,0.1,0.10233332961797714,8.428293466567993
3,4,64,0.4,0.1,0.10316666960716248,8.983867883682251
4,4,64,0.4,0.1,0.10916666686534882,9.077893733978271
5,4,64,0.4,0.1,0.10916666686534882,8.95876955986023
1,4,64,0.4,0.01,0.6423333287239075,8.37718415260315
2,4,64,0.4,0.01,0.5346666574478149,9.18960165977478
3,4,64,0.4,0.01,0.43933331966400146,8.638572692871094
4,4,64,0.4,0.01,0.6543333530426025,8.734347105026245
5,4,64,0.4,0.01,0.5506666898727417,8.847790718078613
1,4,64,0.4,0.001,0.812333345413208,8.275943517684937
2,4,64,0.4,0.001,0.7581666707992554,8.845980644226074
3,4,64,0.4,0.001,0.7540000081062317,8.415700435638428
4,4,64,0.4,0.001,0.7480000257492065,9.351211071014404
5,4,64,0.4,0.001,0.8023333549499512,8.700327634811401
1,4,64,0.4,0.0005,0.6629999876022339,8.806007862091064
2,4,64,0.4,0.0005,0.8063333630561829,9.004441738128662
3,4,64,0.4,0.0005,0.7403333187103271,9.084154605865479
4,4,64,0.4,0.0005,0.6643333435058594,8.080408334732056
5,4,64,0.4,0.0005,0.7441666722297668,8.38138461112976
1,4,64,0.5,1.0,0.10916666686534882,9.067623853683472
2,4,64,0.5,1.0,0.10916666686534882,8.736097574234009
3,4,64,0.5,1.0,0.10233332961797714,9.219969749450684
4,4,64,0.5,1.0,0.10916666686534882,8.658466100692749
5,4,64,0.5,1.0,0.10316666960716248,8.859376192092896
1,4,64,0.5,0.1,0.10916666686534882,8.847443342208862
2,4,64,0.5,0.1,0.10916666686534882,8.41765022277832
3,4,64,0.5,0.1,0.10916666686534882,9.255983829498291
4,4,64,0.5,0.1,0.12733332812786102,9.119106769561768
5,4,64,0.5,0.1,0.10916666686534882,8.907032251358032
1,4,64,0.5,0.01,0.359499990940094,8.844310760498047
2,4,64,0.5,0.01,0.476500004529953,9.05947232246399
3,4,64,0.5,0.01,0.25866666436195374,10.2638578414917
4,4,64,0.5,0.01,0.4806666672229767,8.90705418586731
5,4,64,0.5,0.01,0.23800000548362732,8.932751417160034
1,4,64,0.5,0.001,0.49950000643730164,8.79611611366272
2,4,64,0.5,0.001,0.6293333172798157,8.828421115875244
3,4,64,0.5,0.001,0.6483333110809326,10.120326280593872
4,4,64,0.5,0.001,0.6396666765213013,8.983517408370972
5,4,64,0.5,0.001,0.625166654586792,9.036442995071411
1,4,64,0.5,0.0005,0.6176666617393494,10.119397401809692
2,4,64,0.5,0.0005,0.6380000114440918,8.714618444442749
3,4,64,0.5,0.0005,0.3803333342075348,9.01005506515503
4,4,64,0.5,0.0005,0.3933333456516266,9.272446870803833
5,4,64,0.5,0.0005,0.6545000076293945,9.127404689788818
1,4,128,0.0,1.0,0.10316666960716248,5.822643995285034
2,4,128,0.0,1.0,0.10916666686534882,6.15225625038147
3,4,128,0.0,1.0,0.10300000011920929,5.86681342124939
4,4,128,0.0,1.0,0.10916666686534882,6.197354793548584
5,4,128,0.0,1.0,0.10316666960716248,6.55185866355896
1,4,128,0.0,0.1,0.10316666960716248,6.182245492935181
2,4,128,0.0,0.1,0.10916666686534882,6.2552876472473145
3,4,128,0.0,0.1,0.624666690826416,6.253288745880127
4,4,128,0.0,0.1,0.7820000052452087,6.331462144851685
5,4,128,0.0,0.1,0.10233332961797714,6.285942554473877
1,4,128,0.0,0.01,0.8830000162124634,6.314927101135254
2,4,128,0.0,0.01,0.8840000033378601,6.322237491607666
3,4,128,0.0,0.01,0.8806666731834412,6.4461939334869385
4,4,128,0.0,0.01,0.8818333148956299,6.712933540344238
5,4,128,0.0,0.01,0.8799999952316284,6.154714345932007
1,4,128,0.0,0.001,0.8878333568572998,6.004136800765991
2,4,128,0.0,0.001,0.8881666660308838,6.225207567214966
3,4,128,0.0,0.001,0.8859999775886536,6.663370609283447
4,4,128,0.0,0.001,0.8865000009536743,6.033894062042236
5,4,128,0.0,0.001,0.8898333311080933,5.939517974853516
1,4,128,0.0,0.0005,0.8806666731834412,8.074399471282959
2,4,128,0.0,0.0005,0.8845000267028809,6.0644471645355225
3,4,128,0.0,0.0005,0.8834999799728394,6.1726343631744385
4,4,128,0.0,0.0005,0.8801666498184204,6.200564384460449
5,4,128,0.0,0.0005,0.8830000162124634,6.230331659317017
1,4,128,0.2,1.0,0.10916666686534882,7.399573802947998
2,4,128,0.2,1.0,0.10916666686534882,8.043306589126587
3,4,128,0.2,1.0,0.10916666686534882,7.614183664321899
4,4,128,0.2,1.0,0.10916666686534882,7.784000873565674
5,4,128,0.2,1.0,0.10916666686534882,7.340337038040161
1,4,128,0.2,0.1,0.10233332961797714,7.462056875228882
2,4,128,0.2,0.1,0.10916666686534882,7.3064353466033936
3,4,128,0.2,0.1,0.39649999141693115,7.445560932159424
4,4,128,0.2,0.1,0.4466666579246521,7.4934163093566895
5,4,128,0.2,0.1,0.10316666960716248,7.806293964385986
1,4,128,0.2,0.01,0.8651666641235352,7.375357389450073
2,4,128,0.2,0.01,0.8743333220481873,7.377021074295044
